system,role_key,role_label,target_draw_no,target_date,base_latest_draw_no,ticket_index,numbers,main_match,bonus_match,rank,payout
best_model,best_rank_2,best_model_top5,628,2025-05-30,627,2,09 12 15 18 20 29 34,2,1,外れ,0
best_model,best_rank_3,best_model_top5,628,2025-05-30,627,3,09 12 15 18 28 29 34,2,1,外れ,0
best_model,best_rank_4,best_model_top5,628,2025-05-30,627,4,09 12 15 18 29 30 34,2,1,外れ,0
best_model,best_rank_5,best_model_top5,628,2025-05-30,627,5,08 09 12 15 29 32 34,2,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,629,2025-06-06,628,1,08 09 12 15 29 32 34,1,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,629,2025-06-06,628,2,01 08 09 18 29 30 36,2,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,629,2025-06-06,628,3,08 09 18 20 27 29 34,1,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,629,2025-06-06,628,4,09 11 12 18 29 30 34,2,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,629,2025-06-06,628,5,04 07 12 19 29 32 34,1,1,外れ,0
best_model,best_rank_1,best_model_top5,629,2025-06-06,628,1,08 09 15 18 29 32 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,629,2025-06-06,628,2,09 12 15 18 29 32 34,1,1,外れ,0
best_model,best_rank_3,best_model_top5,629,2025-06-06,628,3,08 09 12 15 18 29 34,1,1,外れ,0
best_model,best_rank_4,best_model_top5,629,2025-06-06,628,4,08 09 15 18 20 29 34,1,1,外れ,0
best_model,best_rank_5,best_model_top5,629,2025-06-06,628,5,09 12 15 18 20 29 34,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,630,2025-06-13,629,1,09 12 15 18 23 29 34,3,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,630,2025-06-13,629,2,04 07 09 23 28 30 34,4,0,5等,1200
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,630,2025-06-13,629,3,07 08 09 18 29 30 34,3,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,630,2025-06-13,629,4,09 12 15 28 29 30 34,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,630,2025-06-13,629,5,04 11 15 18 28 29 34,4,0,5等,1200
best_model,best_rank_1,best_model_top5,630,2025-06-13,629,1,08 09 15 18 29 30 34,3,0,外れ,0
best_model,best_rank_2,best_model_top5,630,2025-06-13,629,2,09 12 15 18 29 30 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,630,2025-06-13,629,3,08 09 15 18 29 32 34,3,0,外れ,0
best_model,best_rank_4,best_model_top5,630,2025-06-13,629,4,09 12 15 18 29 32 34,2,0,外れ,0
best_model,best_rank_5,best_model_top5,630,2025-06-13,629,5,07 09 12 18 29 30 34,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,631,2025-06-20,630,1,09 12 15 18 23 29 34,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,631,2025-06-20,630,2,04 08 09 23 28 29 34,0,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,631,2025-06-20,630,3,07 08 15 18 29 30 34,0,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,631,2025-06-20,630,4,08 09 15 28 29 30 34,0,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,631,2025-06-20,630,5,07 09 18 19 30 34 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,631,2025-06-20,630,1,08 09 15 18 29 30 34,0,0,外れ,0
best_model,best_rank_2,best_model_top5,631,2025-06-20,630,2,08 09 15 18 29 32 34,0,0,外れ,0
best_model,best_rank_3,best_model_top5,631,2025-06-20,630,3,08 09 12 15 18 29 34,0,0,外れ,0
best_model,best_rank_4,best_model_top5,631,2025-06-20,630,4,08 09 15 18 28 29 34,0,0,外れ,0
best_model,best_rank_5,best_model_top5,631,2025-06-20,630,5,08 09 15 18 23 29 34,0,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,632,2025-06-27,631,1,09 12 15 18 23 29 34,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,632,2025-06-27,631,2,01 02 18 23 29 30 34,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,632,2025-06-27,631,3,07 08 15 18 29 30 34,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,632,2025-06-27,631,4,04 08 09 15 28 29 34,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,632,2025-06-27,631,5,01 04 09 29 30 32 34,1,0,外れ,0
best_model,best_rank_1,best_model_top5,632,2025-06-27,631,1,08 09 15 18 29 30 34,1,0,外れ,0
best_model,best_rank_2,best_model_top5,632,2025-06-27,631,2,08 09 15 18 29 32 34,1,0,外れ,0
best_model,best_rank_3,best_model_top5,632,2025-06-27,631,3,08 09 12 15 18 29 34,1,0,外れ,0
best_model,best_rank_4,best_model_top5,632,2025-06-27,631,4,08 09 15 18 28 29 34,1,0,外れ,0
best_model,best_rank_5,best_model_top5,632,2025-06-27,631,5,08 09 15 18 23 29 34,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,633,2025-07-04,632,1,07 09 15 18 28 29 34,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,633,2025-07-04,632,2,07 11 12 18 29 30 34,0,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,633,2025-07-04,632,3,07 08 09 12 29 32 34,0,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,633,2025-07-04,632,4,08 09 18 23 29 30 34,0,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,633,2025-07-04,632,5,09 12 15 18 23 34 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,633,2025-07-04,632,1,08 09 15 18 29 30 34,0,0,外れ,0
best_model,best_rank_2,best_model_top5,633,2025-07-04,632,2,08 09 15 18 29 32 34,0,1,外れ,0
best_model,best_rank_3,best_model_top5,633,2025-07-04,632,3,07 08 09 15 18 29 34,0,0,外れ,0
best_model,best_rank_4,best_model_top5,633,2025-07-04,632,4,08 09 12 15 18 29 34,0,0,外れ,0
best_model,best_rank_5,best_model_top5,633,2025-07-04,632,5,08 09 15 18 28 29 34,0,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,634,2025-07-11,633,1,07 09 15 18 28 29 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,634,2025-07-11,633,2,07 09 10 15 29 30 36,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,634,2025-07-11,633,3,02 09 12 15 29 34 36,4,0,5等,1400
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,634,2025-07-11,633,4,07 11 18 29 30 34 36,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,634,2025-07-11,633,5,07 08 15 20 29 30 34,1,0,外れ,0
best_model,best_rank_1,best_model_top5,634,2025-07-11,633,1,08 09 15 18 29 30 34,2,0,外れ,0
best_model,best_rank_2,best_model_top5,634,2025-07-11,633,2,07 08 09 15 18 29 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,634,2025-07-11,633,3,08 09 12 15 18 29 34,3,0,外れ,0
best_model,best_rank_4,best_model_top5,634,2025-07-11,633,4,08 09 15 18 28 29 34,2,0,外れ,0
best_model,best_rank_5,best_model_top5,634,2025-07-11,633,5,07 09 12 18 29 30 34,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,635,2025-07-18,634,1,07 09 12 18 29 32 34,3,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,635,2025-07-18,634,2,04 07 15 18 29 32 36,1,2,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,635,2025-07-18,634,3,02 09 12 15 29 34 36,3,1,6等,900
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,635,2025-07-18,634,4,07 09 12 29 32 34 36,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,635,2025-07-18,634,5,04 07 08 23 28 29 34,2,1,外れ,0
best_model,best_rank_1,best_model_top5,635,2025-07-18,634,1,02 12 18 29 32 34 36,3,0,外れ,0
best_model,best_rank_2,best_model_top5,635,2025-07-18,634,2,07 09 12 18 29 34 36,3,0,外れ,0
best_model,best_rank_3,best_model_top5,635,2025-07-18,634,3,02 09 12 18 29 34 36,3,0,外れ,0
best_model,best_rank_4,best_model_top5,635,2025-07-18,634,4,02 12 15 18 29 34 36,3,1,6等,900
best_model,best_rank_5,best_model_top5,635,2025-07-18,634,5,08 09 12 18 29 32 34,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,636,2025-07-25,635,1,08 09 12 18 29 31 34,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,636,2025-07-25,635,2,02 10 15 18 29 30 31,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,636,2025-07-25,635,3,02 10 12 28 29 30 34,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,636,2025-07-25,635,4,07 09 12 29 30 34 36,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,636,2025-07-25,635,5,02 08 15 23 28 29 34,1,0,外れ,0
best_model,best_rank_1,best_model_top5,636,2025-07-25,635,1,02 10 12 18 29 34 36,2,0,外れ,0
best_model,best_rank_2,best_model_top5,636,2025-07-25,635,2,09 10 12 18 29 30 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,636,2025-07-25,635,3,02 12 18 29 32 34 36,1,0,外れ,0
best_model,best_rank_4,best_model_top5,636,2025-07-25,635,4,02 12 18 29 30 34 36,1,0,外れ,0
best_model,best_rank_5,best_model_top5,636,2025-07-25,635,5,10 12 18 29 30 34 36,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,637,2025-08-01,636,1,09 10 12 18 29 31 34,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,637,2025-08-01,636,2,09 10 15 20 23 30 34,2,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,637,2025-08-01,636,3,02 10 12 20 29 32 34,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,637,2025-08-01,636,4,07 10 12 29 30 34 36,1,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,637,2025-08-01,636,5,04 11 15 18 29 34 36,1,1,外れ,0
best_model,best_rank_1,best_model_top5,637,2025-08-01,636,1,10 12 18 20 29 30 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,637,2025-08-01,636,2,10 12 18 20 29 34 36,1,0,外れ,0
best_model,best_rank_3,best_model_top5,637,2025-08-01,636,3,02 10 12 18 29 34 36,0,0,外れ,0
best_model,best_rank_4,best_model_top5,637,2025-08-01,636,4,08 10 12 18 20 29 34,2,0,外れ,0
best_model,best_rank_5,best_model_top5,637,2025-08-01,636,5,09 10 12 18 29 30 34,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,638,2025-08-08,637,1,07 09 12 20 29 30 34,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,638,2025-08-08,637,2,07 08 09 15 31 34 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,638,2025-08-08,637,3,08 09 10 18 20 29 34,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,638,2025-08-08,637,4,10 12 18 29 30 34 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,638,2025-08-08,637,5,02 15 18 23 28 29 34,1,0,外れ,0
best_model,best_rank_1,best_model_top5,638,2025-08-08,637,1,08 10 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_2,best_model_top5,638,2025-08-08,637,2,07 10 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_3,best_model_top5,638,2025-08-08,637,3,08 09 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_4,best_model_top5,638,2025-08-08,637,4,07 09 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_5,best_model_top5,638,2025-08-08,637,5,10 12 18 20 29 30 34,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,639,2025-08-15,638,1,01 09 12 18 29 34 36,3,1,6等,800
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,639,2025-08-15,638,2,01 07 18 20 29 30 36,1,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,639,2025-08-15,638,3,07 08 09 18 20 29 34,2,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,639,2025-08-15,638,4,07 10 12 18 29 30 34,3,1,6等,800
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,639,2025-08-15,638,5,08 09 10 12 29 31 34,4,1,5等,1100
best_model,best_rank_1,best_model_top5,639,2025-08-15,638,1,10 12 18 20 29 34 36,2,1,外れ,0
best_model,best_rank_2,best_model_top5,639,2025-08-15,638,2,08 10 12 18 20 29 34,2,1,外れ,0
best_model,best_rank_3,best_model_top5,639,2025-08-15,638,3,07 10 12 18 20 29 34,2,1,外れ,0
best_model,best_rank_4,best_model_top5,639,2025-08-15,638,4,07 12 18 20 29 34 36,2,1,外れ,0
best_model,best_rank_5,best_model_top5,639,2025-08-15,638,5,08 09 12 18 20 29 34,3,1,6等,800
role_ensemble,main_best,本命: 採用ベストモデル,640,2025-08-22,639,1,09 10 12 15 29 31 34,3,1,6等,900
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,640,2025-08-22,639,2,08 09 12 15 20 30 31,2,2,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,640,2025-08-22,639,3,01 08 09 12 29 30 34,3,1,6等,900
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,640,2025-08-22,639,4,07 09 12 18 29 34 36,4,0,5等,1100
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,640,2025-08-22,639,5,01 08 18 23 29 34 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,640,2025-08-22,639,1,09 12 18 20 29 30 34,3,1,6等,900
best_model,best_rank_2,best_model_top5,640,2025-08-22,639,2,09 10 12 18 29 30 34,3,1,6等,900
best_model,best_rank_3,best_model_top5,640,2025-08-22,639,3,09 12 15 18 29 30 34,3,2,6等,900
best_model,best_rank_4,best_model_top5,640,2025-08-22,639,4,01 09 12 18 29 30 34,3,1,6等,900
best_model,best_rank_5,best_model_top5,640,2025-08-22,639,5,09 12 15 18 20 29 34,3,1,6等,900
role_ensemble,main_best,本命: 採用ベストモデル,641,2025-08-29,640,1,07 09 12 18 29 31 34,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,641,2025-08-29,640,2,02 09 12 15 29 34 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,641,2025-08-29,640,3,01 09 12 20 29 30 34,1,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,641,2025-08-29,640,4,02 09 12 29 30 31 34,0,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,641,2025-08-29,640,5,04 09 15 30 31 34 36,1,1,外れ,0
best_model,best_rank_1,best_model_top5,641,2025-08-29,640,1,07 09 12 18 29 30 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,641,2025-08-29,640,2,07 09 12 20 29 30 34,1,1,外れ,0
best_model,best_rank_3,best_model_top5,641,2025-08-29,640,3,07 09 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_4,best_model_top5,641,2025-08-29,640,4,07 09 12 18 29 34 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,641,2025-08-29,640,5,07 09 12 29 30 34 36,2,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,642,2025-09-05,641,1,07 09 12 18 29 31 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,642,2025-09-05,641,2,01 07 08 29 30 34 36,3,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,642,2025-09-05,641,3,01 09 12 20 29 34 36,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,642,2025-09-05,641,4,01 07 12 29 30 34 36,3,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,642,2025-09-05,641,5,09 12 15 18 23 30 34,2,0,外れ,0
best_model,best_rank_1,best_model_top5,642,2025-09-05,641,1,07 09 12 18 29 34 36,2,0,外れ,0
best_model,best_rank_2,best_model_top5,642,2025-09-05,641,2,07 09 12 18 29 30 34,2,0,外れ,0
best_model,best_rank_3,best_model_top5,642,2025-09-05,641,3,07 09 12 29 30 34 36,2,0,外れ,0
best_model,best_rank_4,best_model_top5,642,2025-09-05,641,4,02 07 09 12 29 34 36,2,1,外れ,0
best_model,best_rank_5,best_model_top5,642,2025-09-05,641,5,01 07 09 12 29 34 36,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,643,2025-09-12,642,1,07 09 12 18 29 31 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,643,2025-09-12,642,2,01 02 07 12 23 34 36,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,643,2025-09-12,642,3,01 07 09 29 30 34 36,2,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,643,2025-09-12,642,4,01 07 12 29 30 34 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,643,2025-09-12,642,5,02 09 12 29 31 32 36,0,0,外れ,0
best_model,best_rank_1,best_model_top5,643,2025-09-12,642,1,01 07 09 12 29 34 36,2,0,外れ,0
best_model,best_rank_2,best_model_top5,643,2025-09-12,642,2,07 09 12 18 29 34 36,2,0,外れ,0
best_model,best_rank_3,best_model_top5,643,2025-09-12,642,3,01 07 09 12 29 30 34,2,0,外れ,0
best_model,best_rank_4,best_model_top5,643,2025-09-12,642,4,07 09 12 18 29 30 34,2,0,外れ,0
best_model,best_rank_5,best_model_top5,643,2025-09-12,642,5,01 07 09 12 18 29 34,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,644,2025-09-19,643,1,07 09 12 18 29 31 34,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,644,2025-09-19,643,2,01 02 15 18 29 30 34,2,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,644,2025-09-19,643,3,01 09 12 15 29 34 36,3,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,644,2025-09-19,643,4,01 07 09 29 30 34 36,2,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,644,2025-09-19,643,5,02 07 12 23 29 34 36,2,1,外れ,0
best_model,best_rank_1,best_model_top5,644,2025-09-19,643,1,01 07 09 12 18 29 34,3,0,外れ,0
best_model,best_rank_2,best_model_top5,644,2025-09-19,643,2,01 07 09 12 29 34 36,3,0,外れ,0
best_model,best_rank_3,best_model_top5,644,2025-09-19,643,3,01 07 12 18 29 34 36,3,0,外れ,0
best_model,best_rank_4,best_model_top5,644,2025-09-19,643,4,07 09 12 18 29 34 36,2,0,外れ,0
best_model,best_rank_5,best_model_top5,644,2025-09-19,643,5,01 07 09 12 29 30 34,3,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,645,2025-09-26,644,1,01 09 12 18 29 34 36,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,645,2025-09-26,644,2,01 07 12 20 29 30 34,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,645,2025-09-26,644,3,01 09 12 14 20 29 34,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,645,2025-09-26,644,4,01 07 12 29 30 34 36,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,645,2025-09-26,644,5,07 08 09 18 31 34 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,645,2025-09-26,644,1,01 07 09 12 18 29 34,1,0,外れ,0
best_model,best_rank_2,best_model_top5,645,2025-09-26,644,2,01 07 09 12 29 34 36,1,0,外れ,0
best_model,best_rank_3,best_model_top5,645,2025-09-26,644,3,01 07 12 18 20 29 34,2,0,外れ,0
best_model,best_rank_4,best_model_top5,645,2025-09-26,644,4,01 07 12 18 29 34 36,1,0,外れ,0
best_model,best_rank_5,best_model_top5,645,2025-09-26,644,5,01 07 09 12 20 29 34,2,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,646,2025-10-03,645,1,01 07 12 20 29 34 36,1,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,646,2025-10-03,645,2,07 10 15 20 29 30 34,1,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,646,2025-10-03,645,3,07 09 12 18 29 30 34,2,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,646,2025-10-03,645,4,01 07 12 29 30 34 36,1,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,646,2025-10-03,645,5,02 09 14 15 29 34 36,1,1,外れ,0
best_model,best_rank_1,best_model_top5,646,2025-10-03,645,1,01 07 12 18 20 29 34,2,1,外れ,0
best_model,best_rank_2,best_model_top5,646,2025-10-03,645,2,01 07 09 12 20 29 34,1,1,外れ,0
best_model,best_rank_3,best_model_top5,646,2025-10-03,645,3,01 07 09 12 18 29 34,2,1,外れ,0
best_model,best_rank_4,best_model_top5,646,2025-10-03,645,4,01 07 09 12 29 34 36,1,1,外れ,0
best_model,best_rank_5,best_model_top5,646,2025-10-03,645,5,01 07 12 20 29 34 36,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,647,2025-10-10,646,1,01 07 12 20 29 34 36,0,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,647,2025-10-10,646,2,12 15 18 20 23 29 35,0,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,647,2025-10-10,646,3,07 12 15 18 29 30 34,0,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,647,2025-10-10,646,4,01 07 12 29 30 34 36,0,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,647,2025-10-10,646,5,02 07 10 20 29 31 34,0,1,外れ,0
best_model,best_rank_1,best_model_top5,647,2025-10-10,646,1,01 07 12 18 20 29 34,0,1,外れ,0
best_model,best_rank_2,best_model_top5,647,2025-10-10,646,2,01 07 09 12 18 29 34,1,1,外れ,0
best_model,best_rank_3,best_model_top5,647,2025-10-10,646,3,01 07 09 12 20 29 34,1,0,外れ,0
best_model,best_rank_4,best_model_top5,647,2025-10-10,646,4,01 07 12 18 29 34 36,0,1,外れ,0
best_model,best_rank_5,best_model_top5,647,2025-10-10,646,5,07 09 12 18 20 29 34,1,1,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,648,2025-10-17,647,1,01 09 12 18 29 34 36,1,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,648,2025-10-17,647,2,04 09 12 15 20 35 36,1,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,648,2025-10-17,647,3,07 09 12 20 29 30 34,1,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,648,2025-10-17,647,4,07 10 12 15 18 29 34,1,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,648,2025-10-17,647,5,01 02 07 29 32 34 36,1,1,外れ,0
best_model,best_rank_1,best_model_top5,648,2025-10-17,647,1,01 07 09 12 18 29 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,648,2025-10-17,647,2,01 07 12 18 20 29 34,1,1,外れ,0
best_model,best_rank_3,best_model_top5,648,2025-10-17,647,3,01 07 09 12 20 29 34,1,1,外れ,0
best_model,best_rank_4,best_model_top5,648,2025-10-17,647,4,07 09 12 18 20 29 34,1,1,外れ,0
best_model,best_rank_5,best_model_top5,648,2025-10-17,647,5,01 09 12 18 20 29 34,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,649,2025-10-24,648,1,01 09 12 20 29 34 35,2,0,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,649,2025-10-24,648,2,07 09 12 18 28 29 35,2,0,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,649,2025-10-24,648,3,07 09 12 15 29 34 36,1,0,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,649,2025-10-24,648,4,01 07 12 18 29 30 34,1,0,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,649,2025-10-24,648,5,01 07 09 20 31 34 36,0,0,外れ,0
best_model,best_rank_1,best_model_top5,649,2025-10-24,648,1,01 07 09 12 18 29 34,1,0,外れ,0
best_model,best_rank_2,best_model_top5,649,2025-10-24,648,2,01 07 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_3,best_model_top5,649,2025-10-24,648,3,01 07 09 12 20 29 34,1,0,外れ,0
best_model,best_rank_4,best_model_top5,649,2025-10-24,648,4,07 09 12 18 20 29 34,1,0,外れ,0
best_model,best_rank_5,best_model_top5,649,2025-10-24,648,5,01 09 12 18 20 29 34,1,0,外れ,0
role_ensemble,main_best,本命: 採用ベストモデル,650,2025-10-31,649,1,01 09 12 20 29 34 35,2,1,外れ,0
role_ensemble,high_match,高一致狙い: ペア/3連/最大一致重視,650,2025-10-31,649,2,09 10 12 18 23 26 35,2,1,外れ,0
role_ensemble,recent120,直近寄り: 直近120回/60回の流れ重視,650,2025-10-31,649,3,01 07 12 18 29 34 37,1,1,外れ,0
role_ensemble,mid_high,中高数字補正: 20番台後半〜30番台も押さえる,650,2025-10-31,649,4,09 12 15 18 29 34 36,0,1,外れ,0
role_ensemble,contrarian,荒れ目/逆張り: 休眠・広めレンジ・低重複,650,2025-10-31,649,5,01 04 07 29 30 34 36,1,0,外れ,0
best_model,best_rank_1,best_model_top5,650,2025-10-31,649,1,01 07 09 12 18 29 34,1,1,外れ,0
best_model,best_rank_2,best_model_top5,650,2025-10-31,649,2,01 07 12 18 20 29 34,1,1,外れ,0
best_model,best_rank_3,best_model_top5,650,2025-10-31,649,3,01 07 09 12 20 29 34,1,1,外れ,0
best_model,best_rank_4,best_model_top5,650,2025-10-31,649,4,07 09 12 18 20 29 34,0,1,外れ,0
best_model,best_rank_5,best_model_top5,650,2025-10-31,649,5,01 09 12 18 20 29 34,1,1,外れ,0
